Date,ERP,Corr,ExpBase,ExpERP,ExpComb,DDBase,DDERP,DDComb,ERPTrigger,CorrPanic
2024-07-03,-1.86,45.7,100.00,35.00,35.00,-0.92,-0.32,-0.32,1,0
2024-07-04,-1.86,45.7,100.00,35.00,35.00,-1.62,-0.57,-0.57,1,0
2024-07-05,-1.77,46.2,100.00,35.00,35.00,-1.17,-0.41,-0.41,1,0
2024-07-06,-1.77,46.2,100.00,35.00,35.00,-0.79,-0.27,-0.27,1,0
2024-07-07,-1.77,46.2,100.00,35.00,35.00,-1.35,-0.47,-0.47,1,0
2024-07-08,-1.77,46.1,100.00,35.00,35.00,-1.19,-0.41,-0.41,1,0
2024-07-09,-1.80,46.3,100.00,35.00,35.00,-0.67,-0.23,-0.23,1,0
2024-07-10,-1.78,46.7,100.00,35.00,35.00,0.00,0.00,0.00,1,0
2024-07-11,-1.69,46.8,100.00,35.00,35.00,-0.68,-0.24,-0.24,1,0
2024-07-12,-1.69,46.2,100.00,35.00,35.00,-0.13,-0.04,-0.04,1,0
2024-07-13,-1.69,46.2,100.00,35.00,35.00,0.00,0.00,0.00,1,0
2024-07-14,-1.69,46.2,100.00,35.00,35.00,0.00,0.00,0.00,1,0
2024-07-15,-1.73,47.1,100.00,35.00,35.00,0.00,0.00,0.00,1,0
2024-07-16,-1.67,47.1,100.00,35.00,35.00,0.00,0.00,0.00,1,0
2024-07-17,-1.65,48.8,100.00,35.00,35.00,-2.48,-0.87,-0.87,1,0
2024-07-18,-1.69,50.7,100.00,35.00,35.00,-3.15,-1.11,-1.11,1,0
2024-07-19,-1.74,51.5,100.00,35.00,35.00,-3.58,-1.26,-1.26,1,0
2024-07-20,-1.74,51.5,100.00,35.00,35.00,-3.49,-1.23,-1.23,1,0
2024-07-21,-1.74,51.5,100.00,35.00,35.00,-3.29,-1.16,-1.16,1,0
2024-07-22,-1.76,49.4,100.00,35.00,35.00,-2.33,-0.81,-0.81,1,0
2024-07-23,-1.74,49.1,100.00,35.00,35.00,-3.06,-1.07,-1.07,1,0
2024-07-24,-1.79,53.5,100.00,35.00,35.00,-5.24,-1.85,-1.85,1,0
2024-07-25,-1.76,54.0,100.00,35.00,35.00,-6.05,-2.15,-2.15,1,0
2024-07-26,-1.70,51.3,100.00,35.00,35.00,-4.61,-1.62,-1.62,1,0
2024-07-27,-1.70,51.3,100.00,35.00,35.00,-4.63,-1.63,-1.63,1,0
2024-07-28,-1.70,51.3,100.00,35.00,35.00,-4.54,-1.59,-1.59,1,0
2024-07-29,-1.68,51.6,100.00,35.00,35.00,-5.07,-1.79,-1.79,1,0
2024-07-30,-1.64,53.0,100.00,35.00,35.00,-5.70,-2.01,-2.01,1,0
2024-07-31,-1.61,51.3,100.00,35.00,35.00,-3.61,-1.25,-1.25,1,0
2024-08-01,-1.48,54.2,100.00,35.00,35.00,-5.66,-1.99,-1.99,1,0
2024-08-02,-1.29,60.4,100.00,35.00,35.00,-8.34,-2.96,-2.96,1,0
2024-08-03,-1.29,60.4,100.00,35.00,35.00,-8.49,-3.02,-3.02,1,0
2024-08-04,-1.29,60.4,100.00,35.00,35.00,-9.02,-3.22,-3.22,1,0
2024-08-05,-1.29,80.1,100.00,35.00,35.00,-11.91,-4.29,-4.29,1,0
2024-08-06,-1.39,66.0,100.00,35.00,35.00,-10.91,-3.91,-3.91,1,0
2024-08-07,-1.47,66.2,100.00,35.00,35.00,-11.52,-4.14,-4.14,1,0
2024-08-08,-1.50,60.9,100.00,35.00,35.00,-7.93,-2.78,-2.78,1,0
2024-08-09,-1.44,56.5,100.00,35.00,35.00,-7.81,-2.73,-2.73,1,0
2024-08-10,-1.44,56.5,100.00,35.00,35.00,-7.79,-2.73,-2.73,1,0
2024-08-11,-1.44,56.5,100.00,35.00,35.00,-8.28,-2.91,-2.91,1,0
2024-08-12,-1.41,56.9,100.00,35.00,35.00,-7.64,-2.67,-2.67,1,0
2024-08-13,-1.35,53.6,100.00,35.00,35.00,-6.22,-2.15,-2.15,1,0
2024-08-14,-1.32,51.0,100.00,35.00,35.00,-6.76,-2.34,-2.34,1,0
2024-08-15,-1.43,49.8,100.00,35.00,35.00,-5.68,-1.95,-1.95,1,0
2024-08-16,-1.39,49.2,100.00,35.00,35.00,-4.85,-1.65,-1.65,1,0
2024-08-17,-1.39,49.2,100.00,35.00,35.00,-4.71,-1.60,-1.60,1,0
2024-08-18,-1.39,49.2,100.00,35.00,35.00,-4.95,-1.68,-1.68,1,0
2024-08-19,-1.37,49.0,100.00,35.00,35.00,-4.09,-1.37,-1.37,1,0
2024-08-20,-1.32,50.6,100.00,35.00,35.00,-4.31,-1.45,-1.45,1,0
2024-08-21,-1.28,51.2,100.00,35.00,35.00,-3.44,-1.14,-1.14,1,0
2024-08-22,-1.36,52.8,100.00,35.00,35.00,-4.89,-1.66,-1.66,1,0
2024-08-23,-1.31,50.6,100.00,35.00,35.00,-2.44,-0.77,-0.77,1,0
2024-08-24,-1.31,50.6,100.00,35.00,35.00,-2.43,-0.77,-0.77,1,0
2024-08-25,-1.31,50.6,100.00,35.00,35.00,-2.39,-0.75,-0.75,1,0
2024-08-26,-1.32,51.0,100.00,35.00,35.00,-3.16,-1.03,-1.03,1,0
2024-08-27,-1.33,50.1,100.00,35.00,35.00,-3.63,-1.19,-1.19,1,0
2024-08-28,-1.34,52.2,100.00,35.00,35.00,-4.72,-1.59,-1.59,1,0
2024-08-29,-1.37,50.3,100.00,35.00,35.00,-4.75,-1.60,-1.60,1,0
2024-08-30,-1.41,49.5,100.00,35.00,35.00,-4.33,-1.44,-1.44,1,0
2024-08-31,-1.41,49.5,100.00,35.00,35.00,-4.36,-1.46,-1.46,1,0
2024-09-01,-1.41,49.5,100.00,35.00,35.00,-4.73,-1.59,-1.59,1,0
2024-09-02,-1.41,49.5,100.00,35.00,35.00,-4.32,-1.44,-1.44,1,0
2024-09-03,-1.34,56.9,100.00,35.00,35.00,-7.07,-2.43,-2.43,1,0
2024-09-04,-1.27,57.7,100.00,35.00,35.00,-6.90,-2.37,-2.37,1,0
2024-09-05,-1.23,55.9,100.00,35.00,35.00,-7.42,-2.56,-2.56,1,0
2024-09-06,-0.74,59.1,100.00,35.00,35.00,-9.52,-3.33,-3.33,1,0
2024-09-07,-0.74,59.1,100.00,35.00,35.00,-9.47,-3.32,-3.32,1,0
2024-09-08,-0.74,59.1,100.00,35.00,35.00,-9.31,-3.26,-3.26,1,0
2024-09-09,-0.88,55.3,100.00,35.00,35.00,-7.93,-2.74,-2.74,1,0
2024-09-10,-0.85,54.8,100.00,35.00,35.00,-7.33,-2.52,-2.52,1,0
2024-09-11,-1.15,53.0,100.00,35.00,35.00,-5.99,-2.02,-2.02,1,0
2024-09-12,-1.18,52.2,100.00,35.00,35.00,-4.92,-1.64,-1.64,1,0
2024-09-13,-1.15,51.5,100.00,35.00,35.00,-4.00,-1.30,-1.30,1,0
2024-09-14,-1.15,51.5,100.00,35.00,35.00,-4.12,-1.35,-1.35,1,0
2024-09-15,-1.15,51.5,100.00,35.00,35.00,-4.30,-1.41,-1.41,1,0
2024-09-16,-1.12,52.3,100.00,35.00,35.00,-4.55,-1.50,-1.50,1,0
2024-09-17,-1.14,52.9,100.00,35.00,35.00,-4.28,-1.40,-1.40,1,0
2024-09-18,-1.18,53.7,100.00,35.00,35.00,-4.45,-1.46,-1.46,1,0
2024-09-19,-1.24,51.2,100.00,35.00,35.00,-2.29,-0.68,-0.68,1,0
2024-09-20,-1.23,51.0,100.00,35.00,35.00,-1.83,-0.52,-0.52,1,0
2024-09-21,-1.23,51.0,100.00,35.00,35.00,-1.78,-0.51,-0.51,1,0
2024-09-22,-1.23,51.0,100.00,35.00,35.00,-1.73,-0.49,-0.49,1,0
2024-09-23,-1.24,50.7,100.00,35.00,35.00,-1.24,-0.31,-0.31,1,0
2024-09-24,-1.24,50.0,100.00,35.00,35.00,0.00,0.00,0.00,1,0
2024-09-25,-1.28,50.0,100.00,35.00,35.00,-0.35,-0.12,-0.12,1,0
2024-09-26,-1.29,50.0,100.00,35.00,35.00,0.00,0.00,0.00,1,0
2024-09-27,-1.25,52.0,100.00,35.00,35.00,-0.36,-0.13,-0.13,1,0
2024-09-28,-1.25,52.0,100.00,35.00,35.00,-0.34,-0.12,-0.12,1,0
2024-09-29,-1.25,52.0,100.00,35.00,35.00,-0.40,-0.14,-0.14,1,0
2024-09-30,-1.30,51.7,100.00,35.00,35.00,-1.40,-0.49,-0.49,1,0
2024-10-01,-1.24,55.0,100.00,35.00,35.00,-1.98,-0.70,-0.70,1,0
2024-10-02,-1.29,54.6,100.00,35.00,35.00,-1.39,-0.49,-0.49,1,0
2024-10-03,-1.35,56.6,100.00,35.00,35.00,-1.54,-0.54,-0.54,1,0
2024-10-04,-1.48,55.0,100.00,35.00,35.00,-0.59,-0.20,-0.20,1,0
2024-10-05,-1.48,55.0,100.00,35.00,35.00,-0.58,-0.20,-0.20,1,0
2024-10-06,-1.48,55.0,100.00,35.00,35.00,-0.42,-0.14,-0.14,1,0
2024-10-07,-1.53,59.4,100.00,35.00,35.00,-0.96,-0.33,-0.33,1,0
2024-10-08,-1.53,57.8,100.00,35.00,35.00,-0.87,-0.30,-0.30,1,0
2024-10-09,-1.57,57.1,100.00,35.00,35.00,-1.24,-0.43,-0.43,1,0
2024-10-10,-1.60,57.2,100.00,35.00,35.00,-1.18,-0.41,-0.41,1,0
2024-10-11,-1.57,56.6,100.00,35.00,35.00,-0.03,-0.00,-0.00,1,0
2024-10-12,-1.57,56.6,100.00,35.00,35.00,0.00,0.00,0.00,1,0
2024-10-13,-1.57,56.6,100.00,35.00,35.00,-0.07,-0.03,-0.03,1,0
2024-10-14,-1.60,55.6,100.00,35.00,35.00,0.00,0.00,0.00,1,0
2024-10-15,-1.54,56.8,100.00,35.00,35.00,-0.93,-0.32,-0.32,1,0
2024-10-16,-1.52,55.5,100.00,35.00,35.00,0.00,0.00,0.00,1,0
2024-10-17,-1.60,54.8,100.00,35.00,35.00,0.00,0.00,0.00,1,0
2024-10-18,-1.57,53.4,100.00,35.00,35.00,0.00,0.00,0.00,1,0
2024-10-19,-1.57,53.4,100.00,35.00,35.00,-0.01,-0.00,-0.00,1,0
2024-10-20,-1.57,53.4,100.00,35.00,35.00,0.00,0.00,0.00,1,0
2024-10-21,-1.68,53.9,100.00,35.00,35.00,-0.45,-0.16,-0.16,1,0
2024-10-22,-1.70,53.7,100.00,35.00,35.00,-0.50,-0.17,-0.17,1,0
2024-10-23,-1.74,55.0,100.00,35.00,35.00,-1.82,-0.64,-0.64,1,0
2024-10-24,-1.70,54.8,100.00,35.00,35.00,-1.15,-0.40,-0.40,1,0
2024-10-25,-1.73,56.4,100.00,35.00,35.00,-1.28,-0.45,-0.45,1,0
2024-10-26,-1.73,56.4,100.00,35.00,35.00,-1.21,-0.42,-0.42,1,0
2024-10-27,-1.73,56.4,100.00,35.00,35.00,-1.02,-0.36,-0.36,1,0
2024-10-28,-1.78,55.7,100.00,35.00,35.00,-0.41,-0.14,-0.14,1,0
2024-10-29,-1.77,55.1,100.00,35.00,35.00,0.00,0.00,0.00,1,0
2024-10-30,-1.77,56.5,100.00,35.00,35.00,-0.68,-0.24,-0.24,1,0
2024-10-31,-1.78,60.1,100.00,35.00,35.00,-2.70,-0.95,-0.95,1,0
2024-11-01,-1.86,58.4,100.00,35.00,35.00,-2.67,-0.94,-0.94,1,0
2024-11-02,-1.86,58.4,100.00,35.00,35.00,-2.70,-0.95,-0.95,1,0
2024-11-03,-1.86,58.4,100.00,35.00,35.00,-2.81,-0.99,-0.99,1,0
2024-11-04,-1.81,58.6,100.00,35.00,35.00,-3.18,-1.12,-1.12,1,0
2024-11-05,-1.79,56.6,100.00,35.00,35.00,-2.09,-0.73,-0.73,1,0
2024-11-06,-1.93,51.2,100.00,35.00,35.00,-0.48,-0.16,-0.16,1,0
2024-11-07,-1.84,49.8,100.00,35.00,35.00,0.00,0.00,0.00,1,0
2024-11-08,-1.81,49.4,100.00,35.00,35.00,-0.47,-0.16,-0.16,1,0
2024-11-09,-1.81,49.4,100.00,35.00,35.00,-0.42,-0.15,-0.15,1,0
2024-11-10,-1.81,49.4,100.00,35.00,35.00,0.00,0.00,0.00,1,0
2024-11-11,-1.81,49.5,100.00,35.00,35.00,0.00,0.00,0.00,1,0
2024-11-12,-1.93,49.1,100.00,35.00,35.00,-0.57,-0.20,-0.20,1,0
2024-11-13,-1.95,48.2,100.00,35.00,35.00,-0.83,-0.29,-0.29,1,0
2024-11-14,-1.92,48.6,100.00,35.00,35.00,-1.58,-0.56,-0.56,1,0
2024-11-15,-1.93,51.0,100.00,35.00,35.00,-2.03,-0.71,-0.71,1,0
2024-11-16,-1.93,51.0,100.00,35.00,35.00,-2.11,-0.74,-0.74,1,0
2024-11-17,-1.93,51.0,100.00,35.00,35.00,-2.22,-0.78,-0.78,1,0
2024-11-18,-1.91,50.3,100.00,35.00,35.00,-0.93,-0.32,-0.32,1,0
2024-11-19,-1.88,51.3,100.00,35.00,35.00,-0.06,-0.02,-0.02,1,0
2024-11-20,-1.91,52.3,100.00,35.00,35.00,0.00,0.00,0.00,1,0
2024-11-21,-1.93,51.9,100.00,35.00,35.00,0.00,0.00,0.00,1,0
2024-11-22,-1.91,49.8,100.00,35.00,35.00,0.00,0.00,0.00,1,0
2024-11-23,-1.91,49.8,100.00,35.00,35.00,-0.16,-0.06,-0.06,1,0
2024-11-24,-1.91,49.8,100.00,35.00,35.00,-0.13,-0.05,-0.05,1,0
2024-11-25,-1.76,49.0,100.00,35.00,35.00,-1.47,-0.52,-0.52,1,0
2024-11-26,-1.80,48.3,100.00,35.00,35.00,-1.64,-0.58,-0.58,1,0
2024-11-27,-1.74,48.3,100.00,35.00,35.00,-1.30,-0.46,-0.46,1,0
2024-11-28,-1.74,48.3,100.00,35.00,35.00,-1.35,-0.47,-0.47,1,0
2024-11-29,-1.68,47.6,100.00,35.00,35.00,-0.35,-0.12,-0.12,1,0
2024-11-30,-1.68,47.6,100.00,35.00,35.00,-0.49,-0.17,-0.17,1,0
2024-12-01,-1.68,47.6,100.00,35.00,35.00,-0.38,-0.13,-0.13,1,0
2024-12-02,-1.70,47.3,100.00,35.00,35.00,-0.30,-0.10,-0.10,1,0
2024-12-03,-1.72,47.3,100.00,35.00,35.00,-0.15,-0.05,-0.05,1,0
2024-12-04,-1.68,47.5,100.00,35.00,35.00,0.00,0.00,0.00,1,0
2024-12-05,-1.68,47.6,100.00,35.00,35.00,-0.55,-0.19,-0.19,1,0
2024-12-06,-1.65,46.6,100.00,35.00,35.00,0.00,0.00,0.00,1,0
2024-12-07,-1.65,46.6,100.00,35.00,35.00,0.00,0.00,0.00,1,0
2024-12-08,-1.65,46.6,100.00,35.00,35.00,0.00,0.00,0.00,1,0
2024-12-09,-1.70,48.4,100.00,35.00,35.00,-0.82,-0.29,-0.29,1,0
2024-12-10,-1.72,48.4,100.00,35.00,35.00,-1.25,-0.44,-0.44,1,0
2024-12-11,-1.77,47.7,100.00,35.00,35.00,0.00,0.00,0.00,1,0
2024-12-12,-1.82,48.1,100.00,35.00,35.00,-1.03,-0.36,-0.36,1,0
2024-12-13,-1.90,48.0,100.00,35.00,35.00,-0.93,-0.33,-0.33,1,0
2024-12-14,-1.90,48.0,100.00,35.00,35.00,-0.94,-0.33,-0.33,1,0
2024-12-15,-1.90,48.0,100.00,35.00,35.00,-0.56,-0.20,-0.20,1,0
2024-12-16,-1.90,49.1,100.00,35.00,35.00,-0.17,-0.06,-0.06,1,0
2024-12-17,-1.89,50.6,100.00,35.00,35.00,-0.59,-0.20,-0.20,1,0
2024-12-18,-1.99,65.9,100.00,35.00,35.00,-3.73,-1.31,-1.31,1,0
2024-12-19,-2.07,61.3,100.00,35.00,35.00,-4.13,-1.45,-1.45,1,0
2024-12-20,-2.02,53.9,100.00,35.00,35.00,-3.43,-1.20,-1.20,1,0
2024-12-21,-2.02,53.9,100.00,35.00,35.00,-3.50,-1.22,-1.22,1,0
2024-12-22,-2.02,53.9,100.00,35.00,35.00,-3.78,-1.32,-1.32,1,0
2024-12-23,-2.10,51.8,100.00,35.00,35.00,-3.10,-1.08,-1.08,1,0
2024-12-24,-2.09,48.6,100.00,35.00,35.00,-2.08,-0.72,-0.72,1,0
2024-12-25,-2.09,48.6,100.00,35.00,35.00,-2.00,-0.69,-0.69,1,0
2024-12-26,-2.08,49.1,100.00,35.00,35.00,-2.43,-0.84,-0.84,1,0
2024-12-27,-2.12,50.7,100.00,35.00,35.00,-3.33,-1.16,-1.16,1,0
2024-12-28,-2.12,50.7,100.00,35.00,35.00,-3.19,-1.11,-1.11,1,0
2024-12-29,-2.12,50.7,100.00,35.00,35.00,-3.41,-1.19,-1.19,1,0
2024-12-30,-2.05,52.6,100.00,35.00,35.00,-4.46,-1.56,-1.56,1,0
2024-12-31,-2.07,52.6,100.00,35.00,35.00,-4.63,-1.63,-1.63,1,0
2025-01-01,-2.07,52.6,100.00,35.00,35.00,-4.49,-1.58,-1.58,1,0
2025-01-02,-2.07,53.3,100.00,35.00,35.00,-3.57,-1.25,-1.25,1,0
2025-01-03,-2.10,51.0,100.00,35.00,35.00,-2.42,-0.83,-0.83,1,0
2025-01-04,-2.10,51.0,100.00,35.00,35.00,-2.40,-0.83,-0.83,1,0
2025-01-05,-2.10,51.0,100.00,35.00,35.00,-2.39,-0.82,-0.82,1,0
2025-01-06,-2.12,50.9,100.00,35.00,35.00,-1.18,-0.39,-0.39,1,0
2025-01-07,-2.18,53.2,100.00,35.00,35.00,-2.85,-0.98,-0.98,1,0
2025-01-08,-2.19,53.0,100.00,35.00,35.00,-3.27,-1.13,-1.13,1,0
2025-01-09,-2.19,53.0,100.00,35.00,35.00,-3.59,-1.25,-1.25,1,0
2025-01-10,-2.28,55.4,100.00,35.00,35.00,-4.42,-1.54,-1.54,1,0
2025-01-11,-2.28,55.4,100.00,35.00,35.00,-4.44,-1.55,-1.55,1,0
2025-01-12,-2.28,55.4,100.00,35.00,35.00,-4.45,-1.55,-1.55,1,0
2025-01-13,-2.30,54.9,100.00,35.00,35.00,-4.84,-1.69,-1.69,1,0
2025-01-14,-2.29,54.3,100.00,35.00,35.00,-4.25,-1.48,-1.48,1,0
2025-01-15,-2.15,51.0,100.00,35.00,35.00,-2.41,-0.82,-0.82,1,0
2025-01-16,-2.11,51.6,100.00,35.00,35.00,-2.59,-0.88,-0.88,1,0
2025-01-17,-2.11,50.8,100.00,35.00,35.00,-1.11,-0.35,-0.35,1,0
2025-01-18,-2.11,50.8,100.00,35.00,35.00,-1.11,-0.36,-0.36,1,0
2025-01-19,-2.11,50.8,100.00,35.00,35.00,-1.51,-0.49,-0.49,1,0
2025-01-20,-2.11,50.8,100.00,35.00,35.00,-1.39,-0.45,-0.45,1,0
2025-01-21,-2.07,49.6,100.00,35.00,35.00,0.00,0.00,0.00,1,0
2025-01-22,-2.10,49.6,100.00,35.00,35.00,0.00,0.00,0.00,1,0
2025-01-23,-2.14,49.5,100.00,35.00,35.00,0.00,0.00,0.00,1,0
2025-01-24,-2.13,49.3,100.00,35.00,35.00,-0.16,-0.05,-0.05,1,0
2025-01-25,-2.13,49.3,100.00,35.00,35.00,-0.17,-0.06,-0.06,1,0
2025-01-26,-2.13,49.3,100.00,35.00,35.00,-0.41,-0.15,-0.15,1,0
2025-01-27,-2.03,53.3,100.00,35.00,35.00,-3.51,-1.23,-1.23,1,0
2025-01-28,-2.05,51.3,100.00,35.00,35.00,-2.67,-0.93,-0.93,1,0
2025-01-29,-2.05,51.5,100.00,35.00,35.00,-2.32,-0.81,-0.81,1,0
2025-01-30,-2.01,50.6,100.00,35.00,35.00,-1.04,-0.35,-0.35,1,0
2025-01-31,-2.07,51.4,100.00,35.00,35.00,-1.91,-0.66,-0.66,1,0
2025-02-01,-2.07,51.4,100.00,35.00,35.00,-2.13,-0.73,-0.73,1,0
2025-02-02,-2.07,51.4,100.00,35.00,35.00,-2.49,-0.86,-0.86,1,0
2025-02-03,-2.04,54.2,100.00,35.00,35.00,-2.56,-0.89,-0.89,1,0
2025-02-04,-2.01,52.4,100.00,35.00,35.00,-1.88,-0.65,-0.65,1,0
2025-02-05,-1.92,50.5,100.00,35.00,35.00,-1.58,-0.54,-0.54,1,0
2025-02-06,-1.94,50.2,100.00,35.00,35.00,-1.60,-0.55,-0.55,1,0
2025-02-07,-1.99,51.5,100.00,35.00,35.00,-1.84,-0.63,-0.63,1,0
2025-02-08,-1.99,51.5,100.00,35.00,35.00,-1.85,-0.63,-0.63,1,0
2025-02-09,-1.99,51.5,100.00,35.00,35.00,-1.85,-0.63,-0.63,1,0
2025-02-10,-1.99,50.6,100.00,35.00,35.00,-0.76,-0.25,-0.25,1,0
2025-02-11,-2.04,50.8,100.00,35.00,35.00,-1.26,-0.42,-0.42,1,0
2025-02-12,-2.14,50.7,100.00,35.00,35.00,-0.87,-0.29,-0.29,1,0
2025-02-13,-2.03,49.6,100.00,35.00,35.00,-0.24,-0.07,-0.07,1,0
2025-02-14,-1.97,49.2,100.00,35.00,35.00,-0.52,-0.16,-0.16,1,0
2025-02-15,-1.97,49.2,100.00,35.00,35.00,-0.51,-0.16,-0.16,1,0
2025-02-16,-1.97,49.2,100.00,35.00,35.00,-0.72,-0.23,-0.23,1,0
2025-02-17,-1.97,49.2,100.00,35.00,35.00,-0.78,-0.25,-0.25,1,0
2025-02-18,-2.04,50.0,100.00,35.00,35.00,-0.18,-0.04,-0.04,1,0
2025-02-19,-2.03,49.9,100.00,35.00,35.00,-0.17,-0.04,-0.04,1,0
2025-02-20,-2.00,50.4,100.00,35.00,35.00,0.00,0.00,0.00,1,0
2025-02-21,-1.92,53.7,100.00,35.00,35.00,-1.72,-0.60,-0.60,1,0
2025-02-22,-1.92,53.7,100.00,35.00,35.00,-1.65,-0.58,-0.58,1,0
2025-02-23,-1.92,53.7,100.00,35.00,35.00,-1.69,-0.59,-0.59,1,0
2025-02-24,-1.89,54.7,100.00,35.00,35.00,-3.14,-1.11,-1.11,1,0
2025-02-25,-1.80,55.3,100.00,35.00,35.00,-4.30,-1.52,-1.52,1,0
2025-02-26,-1.75,54.8,100.00,35.00,35.00,-4.44,-1.57,-1.57,1,0
2025-02-27,-1.78,57.5,100.00,35.00,35.00,-6.44,-2.29,-2.29,1,0
2025-02-28,-1.73,55.5,100.00,35.00,35.00,-6.08,-2.16,-2.16,1,0
2025-03-01,-1.73,55.5,100.00,35.00,35.00,-5.81,-2.06,-2.06,1,0
2025-03-02,-1.73,55.5,100.00,35.00,35.00,-4.52,-1.59,-1.59,1,0
2025-03-03,-1.68,59.6,100.00,35.00,35.00,-7.03,-2.50,-2.50,1,0
2025-03-04,-1.71,60.6,100.00,35.00,35.00,-6.58,-2.33,-2.33,1,0
2025-03-05,-1.76,58.5,100.00,35.00,35.00,-4.85,-1.70,-1.70,1,0
2025-03-06,-1.79,62.3,100.00,35.00,35.00,-6.35,-2.24,-2.24,1,0
2025-03-07,-1.82,60.4,100.00,35.00,35.00,-6.43,-2.27,-2.27,1,0
2025-03-08,-1.82,60.4,100.00,35.00,35.00,-6.52,-2.30,-2.30,1,0
2025-03-09,-1.82,60.4,100.00,35.00,35.00,-7.30,-2.59,-2.59,1,0
2025-03-10,-1.71,66.2,100.00,35.00,35.00,-9.73,-3.48,-3.48,1,0
2025-03-11,-1.57,65.0,100.00,35.00,35.00,-8.83,-3.14,-3.14,1,0
2025-03-12,-1.64,61.5,100.00,35.00,35.00,-8.05,-2.85,-2.85,1,0
2025-03-13,-1.52,62.1,100.00,35.00,35.00,-8.87,-3.16,-3.16,1,0
2025-03-14,-1.81,58.3,100.00,35.00,35.00,-7.11,-2.50,-2.50,1,0
2025-03-15,-1.81,58.3,100.00,35.00,35.00,-7.06,-2.48,-2.48,1,0
2025-03-16,-1.81,58.3,100.00,35.00,35.00,-7.31,-2.58,-2.58,1,0
2025-03-17,-1.81,56.7,100.00,35.00,35.00,-6.15,-2.15,-2.15,1,0
2025-03-18,-1.78,58.2,100.00,35.00,35.00,-6.82,-2.40,-2.40,1,0
2025-03-19,-1.76,55.9,100.00,35.00,35.00,-5.43,-1.88,-1.88,1,0
2025-03-20,-1.73,55.7,100.00,35.00,35.00,-6.03,-2.10,-2.10,1,0
2025-03-21,-1.75,55.1,100.00,35.00,35.00,-6.47,-2.26,-2.26,1,0
2025-03-22,-1.75,55.1,100.00,35.00,35.00,-6.50,-2.27,-2.27,1,0
2025-03-23,-1.75,55.1,100.00,35.00,35.00,-6.17,-2.15,-2.15,1,0
2025-03-24,-1.83,52.7,100.00,35.00,35.00,-5.01,-1.73,-1.73,1,0
2025-03-25,-1.81,52.3,100.00,35.00,35.00,-5.07,-1.75,-1.75,1,0
2025-03-26,-1.84,53.8,100.00,35.00,35.00,-6.16,-2.15,-2.15,1,0
2025-03-27,-1.87,54.3,100.00,35.00,35.00,-6.29,-2.19,-2.19,1,0
2025-03-28,-1.76,58.1,100.00,35.00,35.00,-7.91,-2.79,-2.79,1,0
2025-03-29,-1.76,58.1,100.00,35.00,35.00,-8.16,-2.88,-2.88,1,0
2025-03-30,-1.76,58.1,100.00,35.00,35.00,-8.20,-2.89,-2.89,1,0
2025-03-31,-1.75,59.0,100.00,35.00,35.00,-7.88,-2.77,-2.77,1,0
2025-04-01,-1.66,58.3,100.00,35.00,35.00,-7.25,-2.54,-2.54,1,0
2025-04-02,-1.70,58.0,100.00,35.00,35.00,-7.28,-2.55,-2.55,1,0
2025-04-03,-1.55,69.0,100.00,35.00,35.00,-10.06,-3.57,-3.57,1,0
2025-04-04,-0.69,88.9,100.00,35.00,35.00,-14.07,-5.08,-5.08,1,1
2025-04-05,-0.69,88.9,100.00,35.00,35.00,-14.12,-5.10,-5.10,1,1
2025-04-06,-0.69,88.9,100.00,35.00,35.00,-14.84,-5.38,-5.38,1,1
2025-04-07,-0.75,91.1,100.00,35.00,35.00,-15.55,-5.66,-5.66,1,1
2025-04-08,-0.22,95.0,100.00,35.00,35.00,-16.78,-6.14,-6.14,1,1
2025-04-09,-1.90,73.7,100.00,35.00,35.00,-9.64,-3.31,-3.31,1,0
2025-04-10,-1.17,82.9,100.00,35.00,35.00,-11.64,-4.07,-4.07,1,0
2025-04-11,-1.77,78.8,100.00,35.00,35.00,-9.21,-3.14,-3.14,1,0
2025-04-12,-1.77,78.8,100.00,35.00,35.00,-8.94,-3.04,-3.04,1,0
2025-04-13,-1.77,78.8,100.00,35.00,35.00,-9.16,-3.12,-3.12,1,0
2025-04-14,-1.64,70.2,100.00,35.00,35.00,-8.71,-2.95,-2.95,1,0
2025-04-15,-1.32,69.2,100.00,35.00,35.00,-8.76,-2.97,-2.97,1,0
2025-04-16,-1.18,72.4,100.00,35.00,35.00,-9.35,-3.19,-3.19,1,0
2025-04-17,-1.15,68.5,61.08,35.00,35.00,-9.34,-3.17,-3.17,1,0
2025-04-18,-1.06,68.5,61.08,35.00,35.00,-9.37,-3.19,-3.19,1,0
2025-04-19,-1.06,68.5,61.08,35.00,35.00,-9.33,-3.16,-3.16,1,0
2025-04-20,-1.06,68.5,61.08,35.00,35.00,-9.33,-3.16,-3.16,1,0
2025-04-21,-0.68,74.0,61.08,35.00,35.00,-9.22,-3.10,-3.10,1,0
2025-04-22,-1.22,69.7,61.08,35.00,35.00,-8.47,-2.63,-2.63,1,0
2025-04-23,-1.19,67.0,61.08,35.00,35.00,-8.16,-2.45,-2.45,1,0
2025-04-24,-1.38,64.4,61.08,35.00,35.00,-7.03,-1.76,-1.76,1,0
2025-04-25,-1.14,62.3,61.08,35.00,35.00,-7.05,-1.77,-1.77,1,0
2025-04-26,-1.14,62.3,61.08,35.00,35.00,-7.05,-1.77,-1.77,1,0
