Día,Valor,Drawdown,Régimen
3531,46542.59,-2.90,EXPANSION
3532,47114.04,-1.71,EXPANSION
3533,47613.60,-0.67,EXPANSION
3534,47621.77,-0.65,EXPANSION
3535,47768.45,-0.35,EXPANSION
3536,47650.03,-0.59,EXPANSION
3537,47628.26,-0.64,EXPANSION
3538,47866.48,-0.14,EXPANSION
3539,47974.03,0.00,EXPANSION
3540,48187.68,0.00,EXPANSION
3541,48224.61,0.00,EXPANSION
3542,48344.57,0.00,EXPANSION
3543,48950.03,0.00,EXPANSION
3544,48986.45,0.00,EXPANSION
3545,49076.11,0.00,EXPANSION
3546,49105.02,0.00,EXPANSION
3547,49620.25,0.00,EXPANSION
3548,49350.54,-0.54,EXPANSION
3549,49171.38,-0.90,EXPANSION
3550,48796.47,-1.66,EXPANSION
3551,48844.05,-1.56,EXPANSION
3552,48919.11,-1.41,EXPANSION
3553,49295.52,-0.65,EXPANSION
3554,49589.20,-0.06,EXPANSION
3555,49846.81,0.00,EXPANSION
3556,49546.47,-0.60,EXPANSION
3557,49940.15,0.00,EXPANSION
3558,50033.10,0.00,EXPANSION
3559,50046.47,0.00,EXPANSION
3560,50875.80,0.00,EXPANSION
3561,50828.15,-0.09,EXPANSION
3562,51166.89,0.00,EXPANSION
3563,51166.01,-0.00,EXPANSION
3564,50892.59,-0.54,EXPANSION
3565,50845.54,-0.63,EXPANSION
3566,50851.63,-0.62,EXPANSION
3567,51610.49,0.00,EXPANSION
3568,51054.11,-1.08,EXPANSION
3569,51028.88,-1.13,EXPANSION
3570,51013.52,-1.16,EXPANSION
3571,50544.88,-2.06,EXPANSION
3572,50463.25,-2.22,EXPANSION
3573,50363.85,-2.42,EXPANSION
3574,51170.84,-0.85,EXPANSION
3575,51840.89,0.00,EXPANSION
3576,51842.23,0.00,EXPANSION
3577,52187.26,0.00,EXPANSION
3578,51973.29,-0.41,EXPANSION
3579,51991.70,-0.37,EXPANSION
3580,52072.96,-0.22,EXPANSION
3581,52376.53,0.00,EXPANSION
3582,51987.23,-0.74,EXPANSION
3583,52508.91,0.00,EXPANSION
3584,52742.16,0.00,EXPANSION
3585,52619.08,-0.23,EXPANSION
3586,52634.29,-0.20,EXPANSION
3587,52711.47,-0.06,EXPANSION
3588,52386.04,-0.68,EXPANSION
3589,52239.05,-0.95,EXPANSION
3590,52505.09,-0.45,EXPANSION
3591,52405.16,-0.64,EXPANSION
3592,52587.14,-0.29,EXPANSION
3593,52581.91,-0.30,EXPANSION
3594,52689.43,-0.10,EXPANSION
3595,52984.29,0.00,EXPANSION
3596,53017.18,0.00,EXPANSION
3597,53308.83,0.00,EXPANSION
3598,53624.41,0.00,EXPANSION
3599,53578.42,-0.09,EXPANSION
3600,53574.32,-0.09,EXPANSION
3601,53532.84,-0.17,EXPANSION
3602,53622.81,-0.00,EXPANSION
3603,53723.95,0.00,EXPANSION
3604,53943.30,0.00,EXPANSION
3605,54051.28,0.00,EXPANSION
3606,53889.30,-0.30,EXPANSION
3607,53909.68,-0.26,EXPANSION
3608,54007.70,-0.08,EXPANSION
3609,53777.73,-0.51,EXPANSION
3610,53659.67,-0.72,EXPANSION
3611,53502.08,-1.02,EXPANSION
3612,52954.08,-2.03,EXPANSION
3613,52324.04,-3.20,EXPANSION
3614,52271.72,-3.29,EXPANSION
3615,52383.92,-3.08,EXPANSION
3616,53240.35,-1.50,EXPANSION
3617,53190.86,-1.59,EXPANSION
3618,53557.70,-0.91,EXPANSION
3619,53832.55,-0.40,EXPANSION
3620,53849.77,-0.37,EXPANSION
3621,53837.35,-0.40,EXPANSION
3622,54022.62,-0.05,EXPANSION
3623,53750.00,-0.56,EXPANSION
3624,54432.67,0.00,EXPANSION
3625,54665.86,0.00,EXPANSION
3626,54128.56,-0.98,EXPANSION
3627,53860.54,-1.47,EXPANSION
3628,53866.64,-1.46,EXPANSION
3629,53864.13,-1.47,EXPANSION
3630,53883.63,-1.43,EXPANSION
3631,52830.00,-3.36,EXPANSION
3632,52777.74,-3.45,EXPANSION
3633,52665.66,-3.66,EXPANSION
3634,54042.89,-1.14,EXPANSION
3635,53943.82,-1.32,EXPANSION
3636,53815.85,-1.55,EXPANSION
3637,53483.25,-2.16,EXPANSION
3638,53951.79,-1.31,EXPANSION
3639,53781.86,-1.62,EXPANSION
3640,54304.58,-0.66,EXPANSION
3641,53655.61,-1.85,EXPANSION
3642,53683.70,-1.80,EXPANSION
3643,53643.42,-1.87,EXPANSION
3644,53715.21,-1.74,EXPANSION
3645,53798.57,-1.59,EXPANSION
3646,54162.97,-0.92,EXPANSION
3647,54089.62,-1.05,EXPANSION
3648,54401.06,-0.48,EXPANSION
3649,54371.12,-0.54,EXPANSION
3650,54437.56,-0.42,EXPANSION
3651,54957.00,0.00,EXPANSION
3652,55096.04,0.00,EXPANSION
3653,55460.72,0.00,EXPANSION
3654,55376.53,-0.15,EXPANSION
3655,55330.70,-0.23,EXPANSION
3656,55320.41,-0.25,EXPANSION
3657,55283.41,-0.32,EXPANSION
3658,56331.29,0.00,EXPANSION
3659,56207.62,-0.22,EXPANSION
3660,56142.93,-0.33,EXPANSION
3661,56758.77,0.00,EXPANSION
3662,57435.97,0.00,EXPANSION
3663,57438.32,0.00,EXPANSION
3664,57408.83,-0.05,EXPANSION
3665,57831.92,0.00,EXPANSION
3666,57704.26,-0.22,EXPANSION
3667,57336.00,-0.86,EXPANSION
3668,57035.85,-1.38,EXPANSION
3669,57099.24,-1.27,EXPANSION
3670,57096.95,-1.27,EXPANSION
3671,57278.46,-0.96,EXPANSION
3672,57796.43,-0.06,EXPANSION
3673,57864.38,0.00,EXPANSION
3674,58659.87,0.00,EXPANSION
3675,59320.98,0.00,EXPANSION
3676,59354.15,0.00,EXPANSION
3677,59365.17,0.00,EXPANSION
3678,59440.54,0.00,EXPANSION
3679,60247.98,0.00,EXPANSION
3680,59750.57,-0.83,EXPANSION
3681,60425.99,0.00,EXPANSION
3682,60069.81,-0.59,EXPANSION
3683,58303.95,-3.51,EXPANSION
3684,58126.90,-3.80,EXPANSION
3685,58453.78,-3.26,EXPANSION
3686,60118.43,-0.51,EXPANSION
3687,59961.26,-0.77,EXPANSION
3688,60549.80,0.00,EXPANSION
3689,60195.79,-0.58,EXPANSION
3690,59617.94,-1.54,EXPANSION
3691,59676.37,-1.44,EXPANSION
3692,59793.15,-1.25,EXPANSION
3693,60701.43,0.00,EXPANSION
3694,59283.62,-2.34,EXPANSION
3695,58751.05,-3.21,EXPANSION
3696,59493.61,-1.99,EXPANSION
3697,60141.36,-0.92,EXPANSION
3698,60188.39,-0.85,EXPANSION
3699,60406.41,-0.49,EXPANSION
3700,60582.73,-0.20,EXPANSION
3701,61296.33,0.00,EXPANSION
3702,61455.82,0.00,EXPANSION
3703,61032.07,-0.69,EXPANSION
3704,60906.23,-0.89,EXPANSION
3705,60946.57,-0.83,EXPANSION
3706,60992.10,-0.75,EXPANSION
3707,60442.28,-1.65,EXPANSION
3708,58707.05,-4.47,EXPANSION
3709,59369.55,-3.39,EXPANSION
3710,58149.15,-5.38,EXPANSION
3711,58366.29,-5.03,EXPANSION
3712,58278.35,-5.17,EXPANSION
3713,58476.75,-4.85,EXPANSION
3714,59700.32,-2.86,EXPANSION
3715,59067.02,-3.89,EXPANSION
3716,59252.82,-3.58,EXPANSION
3717,57386.09,-6.62,EXPANSION
3718,56687.86,-7.76,EXPANSION
3719,56786.63,-7.60,EXPANSION
3720,56670.14,-7.79,EXPANSION
3721,55851.40,-9.12,EXPANSION
3722,55632.23,-9.48,EXPANSION
3723,55969.08,-8.93,EXPANSION
3724,54270.88,-11.69,EXPANSION
3725,54213.84,-11.78,EXPANSION
3726,54173.58,-11.85,EXPANSION
3727,54370.75,-11.53,EXPANSION
3728,55601.14,-9.53,EXPANSION
3729,55821.49,-9.17,EXPANSION
3730,56698.85,-7.74,EXPANSION
3731,56767.48,-7.63,EXPANSION
3732,57139.14,-7.02,EXPANSION
3733,57133.08,-7.03,EXPANSION
3734,57091.98,-7.10,EXPANSION
3735,56534.76,-8.01,EXPANSION
3736,57392.20,-6.61,EXPANSION
3737,57993.66,-5.63,EXPANSION
3738,58269.16,-5.19,EXPANSION
3739,57970.70,-5.67,EXPANSION
3740,57960.01,-5.69,EXPANSION
3741,58065.12,-5.52,EXPANSION
3742,58055.37,-5.53,EXPANSION
3743,58342.04,-5.07,EXPANSION
3744,58522.66,-4.77,EXPANSION
3745,58818.75,-4.29,EXPANSION
3746,57455.07,-6.51,EXPANSION
3747,57457.65,-6.51,EXPANSION
3748,57264.61,-6.82,EXPANSION
3749,56770.94,-7.62,EXPANSION
3750,56747.56,-7.66,EXPANSION
3751,55798.79,-9.21,EXPANSION
3752,56406.56,-8.22,EXPANSION
3753,57454.22,-6.51,EXPANSION
3754,57476.64,-6.47,EXPANSION
3755,57502.45,-6.43,EXPANSION
3756,57963.86,-5.68,EXPANSION
3757,58217.49,-5.27,EXPANSION
3758,58300.73,-5.13,EXPANSION
3759,58264.87,-5.19,EXPANSION
3760,58344.73,-5.06,EXPANSION
3761,58392.54,-4.98,EXPANSION
3762,58395.74,-4.98,EXPANSION
3763,57819.59,-5.92,EXPANSION
3764,57765.20,-6.01,EXPANSION
3765,57383.39,-6.63,EXPANSION
3766,57497.97,-6.44,EXPANSION
3767,58828.95,-4.27,EXPANSION
3768,58890.47,-4.17,EXPANSION
3769,58965.71,-4.05,EXPANSION
3770,60225.64,-2.00,EXPANSION
3771,60877.20,-0.94,EXPANSION
3772,60493.20,-1.57,EXPANSION
3773,60297.69,-1.88,EXPANSION
3774,60880.70,-0.94,EXPANSION
3775,60868.55,-0.96,EXPANSION
3776,60910.96,-0.89,EXPANSION
3777,61527.75,0.00,EXPANSION
3778,61656.28,0.00,EXPANSION
3779,62041.92,0.00,EXPANSION
3780,61630.18,-0.66,EXPANSION
3781,61918.27,-0.20,EXPANSION
3782,61897.98,-0.23,EXPANSION
3783,61827.74,-0.35,EXPANSION
3784,61775.19,-0.43,EXPANSION
3785,61167.97,-1.41,EXPANSION
3786,62393.04,0.00,EXPANSION
3787,62841.22,0.00,EXPANSION
3788,63080.63,0.00,EXPANSION
3789,63060.23,-0.03,EXPANSION
3790,62927.95,-0.24,EXPANSION
3791,62886.65,-0.31,EXPANSION
3792,64189.58,0.00,EXPANSION
3793,65591.33,0.00,EXPANSION
3794,64894.74,-1.06,EXPANSION
3795,62314.52,-5.00,EXPANSION
3796,62014.14,-5.45,EXPANSION
3797,61918.50,-5.60,EXPANSION
3798,61601.65,-6.08,EXPANSION
3799,62122.87,-5.29,EXPANSION
3800,60633.00,-7.56,EXPANSION
3801,58855.22,-10.27,EXPANSION
3802,61364.21,-6.44,EXPANSION
3803,61282.65,-6.57,EXPANSION
3804,61346.66,-6.47,EXPANSION
3805,62353.54,-4.94,EXPANSION
3806,61831.29,-5.73,EXPANSION
3807,62278.62,-5.05,EXPANSION
3808,60891.28,-7.17,EXPANSION
3809,61477.48,-6.27,EXPANSION
3810,61537.29,-6.18,EXPANSION
3811,61473.67,-6.28,EXPANSION
3812,61477.29,-6.27,EXPANSION
3813,60954.41,-7.07,EXPANSION
3814,61695.54,-5.94,EXPANSION
3815,61790.10,-5.80,EXPANSION
3816,62591.06,-4.57,EXPANSION
3817,62590.95,-4.57,EXPANSION
3818,62567.61,-4.61,EXPANSION
3819,62082.86,-5.35,EXPANSION
3820,62663.50,-4.46,EXPANSION
3821,63439.48,-3.28,EXPANSION
3822,62864.68,-4.16,EXPANSION
3823,62609.30,-4.55,EXPANSION
3824,62687.26,-4.43,EXPANSION
3825,62600.60,-4.56,EXPANSION
3826,63141.78,-3.73,EXPANSION
3827,60841.49,-7.24,EXPANSION
3828,61834.79,-5.73,EXPANSION
3829,60682.07,-7.48,EXPANSION
3830,59738.13,-8.92,EXPANSION
3831,59682.36,-9.01,EXPANSION
3832,59597.25,-9.14,EXPANSION
3833,60905.14,-7.14,EXPANSION
3834,61427.07,-6.35,EXPANSION
3835,61315.99,-6.52,EXPANSION
3836,60113.62,-8.35,EXPANSION
3837,59603.61,-9.13,EXPANSION
3838,59618.84,-9.11,EXPANSION
3839,59715.95,-8.96,EXPANSION
3840,60559.53,-7.67,EXPANSION
3841,60777.13,-7.34,EXPANSION
3842,59518.65,-9.26,EXPANSION
3843,58321.24,-11.08,EXPANSION
3844,56867.48,-13.30,EXPANSION
3845,56802.00,-13.40,EXPANSION
3846,56769.90,-13.45,EXPANSION
3847,57641.15,-12.12,EXPANSION
3848,57492.10,-12.35,EXPANSION
3849,58288.29,-11.13,EXPANSION
3850,56271.50,-14.21,EXPANSION
3851,55974.59,-14.66,EXPANSION
3852,55973.88,-14.66,EXPANSION
3853,55960.08,-14.68,EXPANSION
3854,55271.29,-15.73,EXPANSION
3855,57655.30,-12.10,EXPANSION
3856,58402.96,-10.96,EXPANSION
3857,58044.45,-11.51,EXPANSION
3858,58046.10,-11.50,EXPANSION
3859,58060.08,-11.48,EXPANSION
3860,58125.51,-11.38,EXPANSION
3861,58296.80,-11.12,EXPANSION
3862,58473.19,-10.85,EXPANSION
3863,60763.31,-7.36,EXPANSION
